from,to,weight
20304,21510,4
20304,21512,4
20304,21513,4
20304,21514,4
20304,21515,4
20304,21516,4
20304,21519,4
20304,21520,4
20304,21521,4
20304,21522,4
20304,21523,4
20304,21524,4
20304,21526,4
20304,21527,4
20304,21528,4
20304,21531,4
20304,21532,2
20304,21537,4
20304,21539,4
20304,21541,4
20304,21542,4
20304,21543,4
20304,21544,4
20304,21546,4
20304,21547,4
20304,21549,4
20304,21550,4
20304,21551,4
20304,21552,4
20304,21553,4
20304,21554,0.5
20304,21555,4
20304,21556,4
20304,21557,4
20304,21558,4
20304,21559,4
20304,21560,4
20304,21561,4
20304,21562,4
20304,21563,4
20304,21564,4
20304,21565,4
20304,21700,4
20304,21701,4
20304,21702,4
20304,21704,4
20304,21705,4
20304,21708,4
20304,21710,4
20304,21714,4
20304,21716,4
20304,21717,4
20304,21718,4
20304,21719,4
20304,21720,4
20304,21721,4
20304,21724,4
20304,21725,4
20304,21727,4
20304,21731,4
20304,21733,4
20304,21734,4
20304,21735,4
20304,21737,4
20304,21742,4
20304,21744,4
20304,21745,4
20304,21748,4
20304,21749,4
20304,21753,0.5
20304,29127,2
20304,29143,4
20304,29321,4
20304,29323,4
20304,29346,2
20304,29375,4
20304,29378,0.5
20304,29393,4
20304,29539,4
20304,29541,4
20304,29546,2
20304,29550,4
20304,29565,4
20304,29572,4
20304,29587,1.5
20304,29588,2
20304,29701,4
20304,29717,0.5
20304,29718,4
20304,29759,4
20304,29760,4
20304,29762,4
20304,29769,1
20304,29910,4
20304,29932,4
20304,31102,4
20304,31103,1
20304,39305,2
20304,39308,4
20305,10713,4
20305,14263,7
20305,14873,7
20305,15019,7
20305,15029,7
20305,15033,7
20305,15124,7
20305,15410,7
20305,15431,7
20305,15438,7
20305,15444,5
20305,15448,7
20305,15454,7
20305,15603,7
20305,15612,7
20305,15616,7
20305,20104,7
20305,20108,7
20305,20119,7
20305,20122,7
20305,20134,1
20305,20136,6
20305,20145,7
20305,20147,7
20305,20310,7
20305,20321,7
20305,20325,1
20305,20329,7
20305,20340,7
20305,20343,7
20305,20501,6
20305,20504,7
20305,20505,2
20305,20508,3
20305,20517,7
20305,20519,7
20305,20529,7
20305,20533,5
20305,20536,0.5
20305,20537,7
20305,20538,7
20305,20542,7
20305,20702,7
20305,20705,7
20305,20706,7
20305,20708,7
20305,20712,7
20305,20720,7
20305,20723,7
20305,20724,7
20305,20726,6
20305,20727,7
20305,20731,7
20305,20733,7
20305,20748,7
20305,20749,7
20305,20750,7
20305,20754,7
20305,20757,7
20305,20759,1.5
20305,20762,7
20305,20904,7
20305,20906,1
20305,20907,7
20305,20920,7
20305,20927,7
20305,20932,7
20305,20934,7
20305,20941,6.5
20305,20944,6.5
20305,20946,1
20305,20952,7
20305,20954,7
20305,20955,7
20305,20958,7
20305,20959,7
20305,21102,7
20305,21103,0.5
20305,21110,6.5
20305,21118,7
20305,21124,7
20305,21137,7
20305,21140,7
20305,21167,1
20305,21168,1
20305,21171,1
20305,21172,7
20305,21176,2
20305,21177,1
20305,21198,6.5
20305,21300,7
20305,21303,6.5
20305,21304,7
20305,21306,7
20305,21308,7
20305,21309,7
20305,21311,7
20305,21312,7
20305,21313,7
20305,21314,7
20305,21315,7
20305,21316,7
20305,21321,7
20305,21324,6
20305,21326,7
20305,21329,7
20305,21334,7
20305,21335,7
20305,21340,7
20305,21341,7
20305,21342,7
20305,21343,7
20305,21344,7
20305,21352,7
20305,21353,0.5
20305,21357,1
20305,21358,6
20305,21361,7
20305,21362,7
20305,21365,6.5
20305,21366,7
20305,21368,7
20305,21369,7
20305,21370,7
20305,21371,7
20305,21372,7
20305,21375,7
20305,21502,7
20305,21504,7
20305,21506,7
20305,21507,6.5
20305,21508,7
20305,21525,7
20305,21529,7
20305,21530,7
20305,21532,2
20305,21536,7
20305,21538,7
20305,21540,7
20305,21545,7
20305,21548,7
20305,21554,6.5
20305,21566,7
20305,21703,7
20305,21706,7
20305,21707,7
20305,21709,7
20305,21711,7
20305,21712,7
20305,21713,7
20305,21715,7
20305,21722,7
20305,21723,7
20305,21726,7
20305,21728,7
20305,21729,7
20305,21730,7
20305,21732,7
20305,21736,7
20305,21738,7
20305,21739,7
20305,21740,7
20305,21741,7
20305,21743,7
20305,21746,7
20305,21747,7
20305,21753,0.5
20305,21754,3
20305,29106,7
20305,29109,7
20305,29127,3
20305,29134,7
20305,29312,7
20305,29317,7
20305,29337,7
20305,29339,7
20305,29346,5
20305,29348,7
20305,29368,7
20305,29377,7
20305,29378,6.5
20305,29379,7
20305,29504,7
20305,29546,2
20305,29561,7
20305,29571,7
20305,29573,7
20305,29587,5.5
20305,29588,5
20305,29707,7
20305,29710,7
20305,29717,6.5
20305,29729,7
20305,29741,7
20305,29768,7
20305,29769,6
20305,29776,7
20305,29777,7
20305,29778,7
20305,29901,7
20305,29903,7
20305,29908,7
20305,29911,7
20305,29919,7
20305,29925,7
20305,31101,7
20305,31103,6
20305,39301,7
20305,39304,7
20305,39305,5
20305,39307,7
20307,14066,7
20307,14657,7
20307,14854,7
20307,14863,7
20307,15085,7
20307,15444,2
20307,15445,7
20307,15446,7
20307,15455,7
20307,15621,7
20307,15634,7
20307,20107,7
20307,20124,7
20307,20130,4
20307,20134,6
20307,20136,1
20307,20138,7
20307,20139,7
20307,20301,7
20307,20304,4
20307,20316,7
20307,20325,6
20307,20337,7
20307,20342,7
20307,20344,7
20307,20346,4
20307,20351,7
20307,20352,7
20307,20355,7
20307,20356,7
20307,20357,7
20307,20501,1
20307,20505,2
20307,20508,4
20307,20518,7
20307,20521,7
20307,20522,7
20307,20526,7
20307,20527,7
20307,20528,7
20307,20530,7
20307,20531,7
20307,20532,7
20307,20533,2
20307,20535,7
20307,20536,6.5
20307,20703,7
20307,20704,7
20307,20709,7
20307,20715,7
20307,20725,7
20307,20726,1
20307,20729,7
20307,20738,7
20307,20755,7
20307,20756,7
20307,20758,7
20307,20759,5.5
20307,20903,7
20307,20906,6
20307,20909,7
20307,20910,7
20307,20915,7
20307,20916,7
20307,20924,7
20307,20925,7
20307,20926,7
20307,20929,7
20307,20941,0.5
20307,20944,0.5
20307,20946,6
20307,20947,7
20307,20948,7
20307,20949,4
20307,20962,7
20307,20963,7
20307,21101,7
20307,21103,6.5
20307,21105,7
20307,21106,7
20307,21108,7
20307,21109,7
20307,21110,0.5
20307,21111,7
20307,21116,7
20307,21117,7
20307,21122,7
20307,21123,7
20307,21125,7
20307,21128,7
20307,21129,7
20307,21131,7
20307,21132,7
20307,21135,7
20307,21139,7
20307,21142,7
20307,21143,7
20307,21148,7
20307,21149,7
20307,21150,7
20307,21162,7
20307,21163,7
20307,21164,7
20307,21165,7
20307,21167,6
20307,21168,6
20307,21170,7
20307,21171,6
20307,21174,7
20307,21175,7
20307,21176,2
20307,21177,6
20307,21178,7
20307,21179,7
20307,21180,7
20307,21182,7
20307,21184,7
20307,21187,7
20307,21188,7
20307,21189,7
20307,21191,7
20307,21192,7
20307,21193,7
20307,21196,7
20307,21198,0.5
20307,21302,7
20307,21303,0.5
20307,21305,7
20307,21307,7
20307,21317,7
20307,21318,7
20307,21323,7
20307,21324,1
20307,21328,7
20307,21330,7
20307,21331,7
20307,21332,7
20307,21333,7
20307,21337,7
20307,21345,7
20307,21346,7
20307,21347,7
20307,21348,7
20307,21349,7
20307,21350,7
20307,21351,7
20307,21353,6.5
20307,21354,7
20307,21355,7
20307,21356,7
20307,21357,6
20307,21358,1
20307,21359,7
20307,21360,7
20307,21364,7
20307,21365,0.5
20307,21367,7
20307,21373,7
20307,21376,7
20307,21500,7
20307,21501,7
20307,21503,7
20307,21505,7
20307,21507,0.5
20307,21509,7
20307,21510,7
20307,21512,7
20307,21513,7
20307,21514,7
20307,21515,7
20307,21516,7
20307,21519,7
20307,21520,7
20307,21521,7
20307,21522,7
20307,21523,7
20307,21524,7
20307,21526,7
20307,21527,7
20307,21528,7
20307,21531,7
20307,21532,2
20307,21537,7
20307,21539,7
20307,21541,7
20307,21542,7
20307,21543,7
20307,21544,7
20307,21546,7
20307,21547,7
20307,21549,7
20307,21550,7
20307,21551,7
20307,21552,7
20307,21553,7
20307,21554,0.5
20307,21555,7
20307,21556,7
20307,21557,7
20307,21558,7
20307,21559,7
20307,21560,7
20307,21561,7
20307,21562,7
20307,21563,7
20307,21564,7
20307,21565,7
20307,21700,7
20307,21701,7
20307,21702,7
20307,21704,7
20307,21705,7
20307,21708,7
20307,21710,7
20307,21714,7
20307,21716,7
20307,21717,7
20307,21718,7
20307,21719,7
20307,21720,7
20307,21721,7
20307,21724,7
20307,21725,7
20307,21727,7
20307,21731,7
20307,21733,7
20307,21734,7
20307,21735,7
20307,21737,7
20307,21742,7
20307,21744,7
20307,21745,7
20307,21748,7
20307,21749,7
20307,21750,3
20307,21751,3
20307,21752,3
20307,21753,2.5
20307,21755,3
20307,29127,4
20307,29143,7
20307,29321,7
20307,29323,7
20307,29346,2
20307,29375,7
20307,29378,0.5
20307,29393,7
20307,29539,7
20307,29541,7
20307,29546,5
20307,29550,7
20307,29565,7
20307,29572,7
20307,29587,1.5
20307,29588,2
20307,29701,7
20307,29717,0.5
20307,29718,7
20307,29759,7
20307,29760,7
20307,29762,7
20307,29769,1
20307,29910,7
20307,29932,7
20307,31102,7
20307,31103,1
20307,39305,2
20307,39308,7
20310,10713,4
20310,14263,7
20310,14873,7
20310,15019,7
20310,15029,7
20310,15033,7
20310,15124,7
20310,15410,7
20310,15431,7
20310,15438,7
20310,15444,5
20310,15448,7
20310,15454,7
20310,15603,7
20310,15612,7
20310,15616,7
20310,20104,7
20310,20108,7
20310,20119,7
20310,20122,7
20310,20134,1
20310,20136,6
20310,20145,7
20310,20147,7
20310,20305,7
20310,20321,7
20310,20325,1
20310,20329,7
20310,20340,7
20310,20343,7
20310,20501,6
20310,20504,7
20310,20505,2
20310,20508,3
20310,20517,7
20310,20519,7
20310,20529,7
20310,20533,5
20310,20536,0.5
20310,20537,7
20310,20538,7
20310,20542,7
20310,20702,7
20310,20705,7
20310,20706,7
20310,20708,7
20310,20712,7
20310,20720,7
20310,20723,7
20310,20724,7
20310,20726,6
20310,20727,7
20310,20731,7
20310,20733,7
20310,20748,7
20310,20749,7
20310,20750,7
20310,20754,7
20310,20757,7
20310,20759,1.5
20310,20762,7
20310,20904,7
20310,20906,1
20310,20907,7
20310,20920,7
20310,20927,7
20310,20932,7
20310,20934,7
20310,20941,6.5
20310,20944,6.5
20310,20946,1
20310,20952,7
20310,20954,7
20310,20955,7
20310,20958,7
20310,20959,7
20310,21102,7
20310,21103,0.5
20310,21110,6.5
20310,21118,7
20310,21124,7
20310,21137,7
20310,21140,7
20310,21167,1
20310,21168,1
20310,21171,1
20310,21172,7
20310,21176,2
20310,21177,1
20310,21198,6.5
20310,21300,7
20310,21303,6.5
20310,21304,7
20310,21306,7
20310,21308,7
20310,21309,7
20310,21311,7
20310,21312,7
20310,21313,7
20310,21314,7
20310,21315,7
20310,21316,7
20310,21321,7
20310,21324,6
20310,21326,7
20310,21329,7
20310,21334,7
20310,21335,7
20310,21340,7
20310,21341,7
20310,21342,7
20310,21343,7
20310,21344,7
20310,21352,7
20310,21353,0.5
20310,21357,1
20310,21358,6
20310,21361,7
20310,21362,7
20310,21365,6.5
20310,21366,7
20310,21368,7
20310,21369,7
20310,21370,7
20310,21371,7
20310,21372,7
20310,21375,7
20310,21502,7
20310,21504,7
20310,21506,7
20310,21507,6.5
20310,21508,7
20310,21525,7
20310,21529,7
20310,21530,7
20310,21532,2
20310,21536,7
20310,21538,7
20310,21540,7
20310,21545,7
20310,21548,7
20310,21554,6.5
20310,21566,7
20310,21703,7
20310,21706,7
20310,21707,7
20310,21709,7
20310,21711,7
20310,21712,7
20310,21713,7
20310,21715,7
20310,21722,7
20310,21723,7
20310,21726,7
20310,21728,7
20310,21729,7
20310,21730,7
20310,21732,7
20310,21736,7
20310,21738,7
20310,21739,7
20310,21740,7
20310,21741,7
20310,21743,7
20310,21746,7
20310,21747,7
20310,21753,0.5
20310,21754,3
20310,29106,7
20310,29109,7
20310,29127,3
20310,29134,7
20310,29312,7
20310,29317,7
20310,29337,7
20310,29339,7
20310,29346,5
20310,29348,7
20310,29368,7
20310,29377,7
20310,29378,6.5
20310,29379,7
20310,29504,7
20310,29546,2
20310,29561,7
20310,29571,7
20310,29573,7
20310,29587,5.5
20310,29588,5
20310,29707,7
20310,29710,7
20310,29717,6.5
20310,29729,7
20310,29741,7
20310,29768,7
20310,29769,6
20310,29776,7
20310,29777,7
20310,29778,7
20310,29901,7
20310,29903,7
20310,29908,7
20310,29911,7
20310,29919,7
20310,29925,7
20310,31101,7
20310,31103,6
20310,39301,7
20310,39304,7
20310,39305,5
20310,39307,7
20316,14066,7
20316,14657,7
20316,14854,7
20316,14863,7
20316,15085,7
20316,15444,2
20316,15445,7
20316,15446,7
20316,15455,7
20316,15621,7
20316,15634,7
20316,20107,7
20316,20124,7
20316,20130,4
20316,20134,6
20316,20136,1
20316,20138,7
20316,20139,7
20316,20301,7
20316,20304,4
20316,20307,7
20316,20325,6
20316,20337,7
20316,20342,7
20316,20344,7
20316,20346,4
20316,20351,7
20316,20352,7
20316,20355,7
20316,20356,7
20316,20357,7
20316,20501,1
20316,20505,2
20316,20508,4
20316,20518,7
20316,20521,7
20316,20522,7
20316,20526,7
20316,20527,7
20316,20528,7
20316,20530,7
20316,20531,7
20316,20532,7
20316,20533,2
20316,20535,7
20316,20536,6.5
20316,20703,7
20316,20704,7
20316,20709,7
20316,20715,7
20316,20725,7
20316,20726,1
20316,20729,7
20316,20738,7
20316,20755,7
20316,20756,7
20316,20758,7
20316,20759,5.5
20316,20903,7
20316,20906,6
20316,20909,7
20316,20910,7
20316,20915,7
20316,20916,7
20316,20924,7
20316,20925,7
20316,20926,7
20316,20929,7
20316,20941,0.5
20316,20944,0.5
20316,20946,6
20316,20947,7
20316,20948,7
20316,20949,4
20316,20962,7
20316,20963,7
20316,21101,7
20316,21103,6.5
20316,21105,7
20316,21106,7
20316,21108,7
20316,21109,7
20316,21110,0.5
20316,21111,7
20316,21116,7
20316,21117,7
20316,21122,7
20316,21123,7
20316,21125,7
20316,21128,7
20316,21129,7
20316,21131,7
20316,21132,7
20316,21135,7
20316,21139,7
20316,21142,7
20316,21143,7
20316,21148,7
20316,21149,7
20316,21150,7
20316,21162,7
20316,21163,7
20316,21164,7
20316,21165,7
20316,21167,6
20316,21168,6
20316,21170,7
20316,21171,6
20316,21174,7
20316,21175,7
20316,21176,2
20316,21177,6
20316,21178,7
20316,21179,7
20316,21180,7
20316,21182,7
20316,21184,7
20316,21187,7
20316,21188,7
20316,21189,7
20316,21191,7
20316,21192,7
20316,21193,7
20316,21196,7
20316,21198,0.5
20316,21302,7
20316,21303,0.5
20316,21305,7
20316,21307,7
20316,21317,7
20316,21318,7
20316,21323,7
20316,21324,1
20316,21328,7
20316,21330,7
20316,21331,7
20316,21332,7
20316,21333,7
20316,21337,7
20316,21345,7
20316,21346,7
20316,21347,7
20316,21348,7
20316,21349,7
20316,21350,7
20316,21351,7
20316,21353,6.5
20316,21354,7
20316,21355,7
20316,21356,7
20316,21357,6
20316,21358,1
20316,21359,7
20316,21360,7
20316,21364,7
20316,21365,0.5
20316,21367,7
20316,21373,7
20316,21376,7
20316,21500,7
20316,21501,7
20316,21503,7
20316,21505,7
20316,21507,0.5
20316,21509,7
20316,21510,7
20316,21512,7
20316,21513,7
20316,21514,7
20316,21515,7
20316,21516,7
20316,21519,7
20316,21520,7
20316,21521,7
20316,21522,7
20316,21523,7
20316,21524,7
20316,21526,7
20316,21527,7
20316,21528,7
20316,21531,7
20316,21532,2
20316,21537,7
20316,21539,7
20316,21541,7
20316,21542,7
20316,21543,7
20316,21544,7
20316,21546,7
20316,21547,7
20316,21549,7
20316,21550,7
20316,21551,7
20316,21552,7
20316,21553,7
20316,21554,0.5
20316,21555,7
20316,21556,7
20316,21557,7
20316,21558,7
20316,21559,7
20316,21560,7
20316,21561,7
20316,21562,7
20316,21563,7
20316,21564,7
20316,21565,7
20316,21700,7
20316,21701,7
20316,21702,7
20316,21704,7
20316,21705,7
20316,21708,7
20316,21710,7
20316,21714,7
20316,21716,7
20316,21717,7
20316,21718,7
20316,21719,7
20316,21720,7
20316,21721,7
20316,21724,7
20316,21725,7
20316,21727,7
20316,21731,7
20316,21733,7
20316,21734,7
20316,21735,7
20316,21737,7
20316,21742,7
20316,21744,7
20316,21745,7
20316,21748,7
20316,21749,7
20316,21750,3
20316,21751,3
20316,21752,3
20316,21753,2.5
20316,21755,3
20316,29127,4
20316,29143,7
20316,29321,7
20316,29323,7
20316,29346,2
20316,29375,7
20316,29378,0.5
20316,29393,7
20316,29539,7
20316,29541,7
20316,29546,5
20316,29550,7
20316,29565,7
20316,29572,7
20316,29587,1.5
20316,29588,2
20316,29701,7
20316,29717,0.5
20316,29718,7
20316,29759,7
20316,29760,7
20316,29762,7
20316,29769,1
20316,29910,7
20316,29932,7
20316,31102,7
20316,31103,1
20316,39305,2
20316,39308,7
20321,10713,4
20321,14263,7
20321,14873,7
20321,15019,7
20321,15029,7
20321,15033,7
20321,15124,7
20321,15410,7
20321,15431,7
20321,15438,7
20321,15444,5
20321,15448,7
20321,15454,7
20321,15603,7
20321,15612,7
20321,15616,7
20321,20104,7
20321,20108,7
20321,20119,7
20321,20122,7
20321,20134,1
20321,20136,6
20321,20145,7
20321,20147,7
20321,20305,7
20321,20310,7
20321,20325,1
20321,20329,7
20321,20340,7
20321,20343,7
20321,20501,6
20321,20504,7
20321,20505,2
20321,20508,3
20321,20517,7
20321,20519,7
20321,20529,7
20321,20533,5
20321,20536,0.5
20321,20537,7
20321,20538,7
20321,20542,7
20321,20702,7
20321,20705,7
20321,20706,7
20321,20708,7
20321,20712,7
20321,20720,7
20321,20723,7
20321,20724,7
20321,20726,6
20321,20727,7
20321,20731,7
20321,20733,7
20321,20748,7
20321,20749,7
20321,20750,7
20321,20754,7
20321,20757,7
20321,20759,1.5
20321,20762,7
20321,20904,7
20321,20906,1
20321,20907,7
20321,20920,7
20321,20927,7
20321,20932,7
20321,20934,7
20321,20941,6.5
20321,20944,6.5
20321,20946,1
20321,20952,7
20321,20954,7
20321,20955,7
20321,20958,7
20321,20959,7
20321,21102,7
20321,21103,0.5
20321,21110,6.5
20321,21118,7
20321,21124,7
20321,21137,7
20321,21140,7
20321,21167,1
20321,21168,1
20321,21171,1
20321,21172,7
20321,21176,2
20321,21177,1
20321,21198,6.5
20321,21300,7
20321,21303,6.5
20321,21304,7
20321,21306,7
20321,21308,7
20321,21309,7
20321,21311,7
20321,21312,7
20321,21313,7
20321,21314,7
20321,21315,7
20321,21316,7
20321,21321,7
20321,21324,6
20321,21326,7
20321,21329,7
20321,21334,7
20321,21335,7
20321,21340,7
20321,21341,7
20321,21342,7
20321,21343,7
20321,21344,7
20321,21352,7
20321,21353,0.5
20321,21357,1
20321,21358,6
20321,21361,7
20321,21362,7
20321,21365,6.5
20321,21366,7
20321,21368,7
20321,21369,7
20321,21370,7
20321,21371,7
20321,21372,7
20321,21375,7
20321,21502,7
20321,21504,7
20321,21506,7
20321,21507,6.5
20321,21508,7
20321,21525,7
20321,21529,7
20321,21530,7
20321,21532,2
20321,21536,7
20321,21538,7
20321,21540,7
20321,21545,7
20321,21548,7
20321,21554,6.5
20321,21566,7
20321,21703,7
20321,21706,7
20321,21707,7
20321,21709,7
20321,21711,7
20321,21712,7
20321,21713,7
20321,21715,7
20321,21722,7
20321,21723,7
20321,21726,7
20321,21728,7
20321,21729,7
20321,21730,7
20321,21732,7
20321,21736,7
20321,21738,7
20321,21739,7
20321,21740,7
20321,21741,7
20321,21743,7
20321,21746,7
20321,21747,7
20321,21753,0.5
20321,21754,3
20321,29106,7
20321,29109,7
20321,29127,3
20321,29134,7
20321,29312,7
20321,29317,7
20321,29337,7
20321,29339,7
20321,29346,5
20321,29348,7
20321,29368,7
20321,29377,7
20321,29378,6.5
20321,29379,7
20321,29504,7
20321,29546,2
20321,29561,7
20321,29571,7
20321,29573,7
20321,29587,5.5
20321,29588,5
20321,29707,7
20321,29710,7
20321,29717,6.5
20321,29729,7
20321,29741,7
20321,29768,7
20321,29769,6
20321,29776,7
20321,29777,7
20321,29778,7
20321,29901,7
20321,29903,7
20321,29908,7
20321,29911,7
20321,29919,7
20321,29925,7
20321,31101,7
20321,31103,6
20321,39301,7
20321,39304,7
20321,39305,5
20321,39307,7
20325,14066,6
20325,14263,1
20325,14657,6
20325,14854,6
20325,14863,6
20325,14873,1
20325,15019,1
20325,15029,1
20325,15033,1
20325,15085,6
20325,15124,1
20325,15410,1
20325,15431,1
20325,15438,1
20325,15444,3
20325,15445,6
20325,15446,6
20325,15448,1
20325,15454,1
20325,15455,6
20325,15603,1
20325,15612,1
20325,15616,1
20325,15621,6
20325,15634,6
20325,20104,1
20325,20107,6
20325,20108,1
20325,20119,1
20325,20122,1
20325,20124,6
20325,20130,4
20325,20134,6
20325,20136,2
20325,20138,6
20325,20139,6
20325,20145,1
20325,20147,1
20325,20301,6
20325,20304,4
20325,20305,1
20325,20307,6
20325,20310,1
20325,20316,6
20325,20321,1
20325,20329,1
20325,20337,6
20325,20340,1
20325,20342,6
20325,20343,1
20325,20344,6
20325,20346,4
20325,20351,6
20325,20352,6
20325,20355,6
20325,20356,6
20325,20357,6
20325,20501,2
20325,20504,1
20325,20505,2
20325,20508,3
20325,20517,1
20325,20518,6
20325,20519,1
20325,20521,6
20325,20522,6
20325,20526,6
20325,20527,6
20325,20528,6
20325,20529,1
20325,20530,6
20325,20531,6
20325,20532,6
20325,20533,3
20325,20535,6
20325,20536,5.5
20325,20537,1
20325,20538,1
20325,20542,1
20325,20702,1
20325,20703,6
20325,20704,6
20325,20705,1
20325,20706,1
20325,20708,1
20325,20709,6
20325,20712,1
20325,20715,6
20325,20720,1
20325,20723,1
20325,20724,1
20325,20725,6
20325,20726,2
20325,20727,1
20325,20729,6
20325,20731,1
20325,20733,1
20325,20738,6
20325,20748,1
20325,20749,1
20325,20750,1
20325,20754,1
20325,20755,6
20325,20756,6
20325,20757,1
20325,20758,6
20325,20759,5.5
20325,20762,1
20325,20903,6
20325,20904,1
20325,20906,5
20325,20907,1
20325,20909,6
20325,20910,6
20325,20915,6
20325,20916,6
20325,20920,1
20325,20924,6
20325,20925,6
20325,20926,6
20325,20927,1
20325,20929,6
20325,20932,1
20325,20934,1
20325,20941,1.5
20325,20944,1.5
20325,20946,6
20325,20947,6
20325,20948,6
20325,20949,4
20325,20952,1
20325,20954,1
20325,20955,1
20325,20958,1
20325,20959,1
20325,20962,6
20325,20963,6
20325,21101,6
20325,21102,1
20325,21103,6.5
20325,21105,6
20325,21106,6
20325,21108,6
20325,21109,6
20325,21110,1.5
20325,21111,6
20325,21116,6
20325,21117,6
20325,21118,1
20325,21122,6
20325,21123,6
20325,21124,1
20325,21125,6
20325,21128,6
20325,21129,6
20325,21131,6
20325,21132,6
20325,21135,6
20325,21137,1
20325,21139,6
20325,21140,1
20325,21142,6
20325,21143,6
20325,21148,6
20325,21149,6
20325,21150,6
20325,21162,6
20325,21163,6
20325,21164,6
20325,21165,6
20325,21167,6
20325,21168,6
20325,21170,6
20325,21171,6
20325,21172,1
20325,21174,6
20325,21175,6
20325,21176,2
20325,21177,6
20325,21178,6
20325,21179,6
20325,21180,6
20325,21182,6
20325,21184,6
20325,21187,6
20325,21188,6
20325,21189,6
20325,21191,6
20325,21192,6
20325,21193,6
20325,21196,6
20325,21198,0.5
20325,21300,1
20325,21302,6
20325,21303,1.5
20325,21304,1
