from,to
811313565760163844,242836537
811313565760163844,29442313
811313565760163844,1099199839
811313565760163844,117501995
811313565760163844,18137749
811313565760163844,17494010
811313565760163844,946549322
811313565760163844,1058520120
811313565760163844,109287731
811313565760163844,293131808
811313565760163844,1074518754
811313565760163844,970207298
811313565760163844,249787913
811313565760163844,247334603
811313565760163844,21406834
811313565760163844,18695134
811313565760163844,76456274
109287731,2964174789
109287731,225921757
109287731,515822213
109287731,970207298
109287731,1058520120
109287731,1068481578
109287731,1074518754
109287731,2167097881
109287731,1262099252
109287731,803694179079458816
109287731,811313565760163844
109287731,941000686275387392
109287731,941080085121175552
109287731,1099199839
109287731,946549322
109287731,78403308
109287731,13218102
109287731,264219447
109287731,296361085
109287731,18061669
109287731,75364211
109287731,221162525
109287731,476256944
109287731,486694111
109287731,21157904
109287731,21111098
109287731,10615232
109287731,293131808
109287731,236511574
109287731,234374703
109287731,224285242
109287731,249787913
109287731,18137749
109287731,250188760
109287731,247334603
109287731,242836537
109287731,92186819
109287731,117501995
109287731,242555999
109287731,171598736
109287731,19726613
109287731,18915145
109287731,278124059
109287731,60828944
109287731,17494010
109287731,15324851
109287731,21406834
109287731,18695134
109287731,43910797
109287731,29201047
109287731,109071031
109287731,76456274
109287731,7429102
109287731,29442313
946549322,1078693601356509184
946549322,818554054309715969
946549322,1080844782
946549322,803694179079458816
946549322,22044727
946549322,941080085121175552
946549322,941000686275387392
946549322,2964174789
946549322,1262099252
946549322,2962923040
946549322,229966028
946549322,339822881
946549322,816683274076614656
946549322,2856787757
946549322,811313565760163844
946549322,21111098
946549322,18061669
946549322,2891210047
946549322,968650362
946549322,5558312
946549322,476256944
946549322,224285242
946549322,235217558
946549322,278124059
946549322,249787913
946549322,15324851
946549322,2863210809
946549322,78403308
946549322,92186819
946549322,600463589
946549322,1096059529
946549322,1058520120
946549322,247334603
946549322,234128524
946549322,10615232
946549322,75364211
946549322,18632666
946549322,216881337
946549322,18137749
946549322,109071031
946549322,21406834
946549322,970207298
946549322,236511574
946549322,264219447
946549322,21269970
946549322,11651202
946549322,515822213
946549322,1071402577
946549322,18695134
946549322,1099199839
946549322,60828944
946549322,17494010
946549322,21157904
946549322,382791093
946549322,43910797
946549322,18915145
946549322,225921757
946549322,250188760
946549322,171598736
946549322,29201047
946549322,486694111
946549322,221162525
946549322,242555999
946549322,217543151
946549322,2955485182
946549322,296361085
946549322,76649729
946549322,13218102
946549322,88784440
946549322,242836537
946549322,7429102
946549322,293131808
946549322,117501995
946549322,193794406
946549322,234374703
946549322,1074518754
946549322,233737858
946549322,291756142
946549322,202206694
946549322,29442313
946549322,76456274
946549322,1068481578
946549322,19726613
946549322,109287731
18695134,818554054309715969
18695134,899978622416695297
18695134,1078693601356509184
18695134,22044727
18695134,941000686275387392
18695134,941080085121175552
18695134,946549322
18695134,18137749
18695134,1058520120
18695134,803694179079458816
18695134,1096059529
18695134,75364211
18695134,600463589
18695134,21157904
18695134,5558312
18695134,811313565760163844
18695134,1068481578
18695134,1262099252
18695134,515822213
18695134,2167097881
18695134,21406834
18695134,236511574
18695134,1074518754
18695134,92186819
18695134,1099199839
18695134,970207298
18695134,217543151
18695134,221162525
18695134,78403308
18695134,117501995
18695134,216881337
18695134,13218102
18695134,14845376
18695134,18915145
18695134,19726613
18695134,486694111
18695134,476256944
18695134,18061669
18695134,293131808
18695134,171598736
18695134,109287731
18695134,249787913
18695134,15324851
18695134,278124059
18695134,242555999
18695134,17494010
18695134,247334603
18695134,250188760
18695134,242836537
18695134,234374703
18695134,76456274
18695134,60828944
18695134,29442313
18695134,109071031
18695134,224285242
18695134,7429102
18695134,43910797
18695134,29201047
2167097881,811313565760163844
2167097881,899978622416695297
2167097881,818554054309715969
2167097881,1080844782
2167097881,22044727
2167097881,941080085121175552
2167097881,193794406
2167097881,78403308
2167097881,2863210809
2167097881,941000686275387392
2167097881,2891210047
2167097881,264219447
2167097881,946549322
2167097881,1058520120
2167097881,18137749
2167097881,2853793517
2167097881,803694179079458816
2167097881,2962923040
2167097881,1262099252
2167097881,382791093
2167097881,7429102
2167097881,225921757
2167097881,242555999
2167097881,109071031
2167097881,76456274
2167097881,224285242
1099199839,236511574
1099199839,1080844782
1099199839,818554054309715969
1099199839,2964174789
1099199839,109071031
1099199839,21157904
1099199839,225921757
1099199839,22044727
1099199839,941080085121175552
1099199839,946549322
1099199839,941000686275387392
1099199839,43910797
1099199839,171598736
1099199839,76456274
1099199839,21406834
1099199839,1058520120
1099199839,18695134
1099199839,15324851
1099199839,242555999
1099199839,803694179079458816
1099199839,234374703
1099199839,18137749
1099199839,811313565760163844
1099199839,278124059
1099199839,7429102
1099199839,970207298
1099199839,2856787757
1099199839,249787913
1099199839,486694111
1099199839,1096059529
1099199839,117501995
1099199839,29442313
1099199839,17494010
1099199839,515822213
1099199839,242836537
1099199839,19726613
1099199839,247334603
1099199839,382791093
1099199839,109287731
1099199839,291756142
1099199839,29201047
1099199839,1068481578
1099199839,1074518754
1099199839,92186819
1099199839,224285242
1099199839,293131808
1099199839,76649729
1099199839,18061669
1099199839,250188760
1099199839,476256944
1099199839,1262099252
1099199839,60828944
60828944,1058520120
60828944,941000686275387392
60828944,1080844782
60828944,818554054309715969
60828944,15324851
60828944,291756142
60828944,202206694
60828944,1074518754
60828944,233737858
60828944,234374703
60828944,193794406
60828944,117501995
60828944,7429102
60828944,242836537
60828944,29442313
60828944,88784440
60828944,1074480192
60828944,13218102
60828944,76649729
60828944,296361085
60828944,2955485182
60828944,217543151
60828944,14845376
60828944,242555999
60828944,486694111
60828944,171598736
60828944,221162525
60828944,250188760
60828944,29201047
60828944,225921757
60828944,43910797
60828944,382791093
60828944,2964174789
60828944,21157904
60828944,17494010
60828944,18695134
60828944,109287731
60828944,2962923040
60828944,1071402577
60828944,515822213
60828944,11651202
60828944,21269970
60828944,264219447
60828944,293131808
60828944,76456274
60828944,236511574
60828944,970207298
60828944,21406834
60828944,109071031
60828944,1068481578
60828944,19726613
60828944,75364211
60828944,18632666
60828944,10615232
60828944,2856787757
60828944,247334603
60828944,1096059529
60828944,600463589
60828944,1262099252
60828944,92186819
60828944,2863210809
60828944,78403308
60828944,229966028
60828944,249787913
60828944,2853793517
60828944,278124059
60828944,235217558
60828944,224285242
60828944,476256944
60828944,968650362
60828944,5558312
60828944,2891210047
60828944,18061669
60828944,21111098
60828944,1099199839
899978622416695297,818554054309715969
899978622416695297,2853793517
899978622416695297,229966028
899978622416695297,1080844782
899978622416695297,1262099252
899978622416695297,22044727
899978622416695297,2167097881
899978622416695297,5558312
899978622416695297,7429102
899978622416695297,10615232
899978622416695297,11651202
899978622416695297,13218102
899978622416695297,18061669
899978622416695297,18137749
899978622416695297,18632666
899978622416695297,18695134
899978622416695297,18915145
899978622416695297,19726613
899978622416695297,21111098
899978622416695297,21157904
899978622416695297,21269970
899978622416695297,21406834
899978622416695297,29442313
899978622416695297,43910797
899978622416695297,60828944
899978622416695297,75364211
899978622416695297,76456274
899978622416695297,76649729
899978622416695297,78403308
899978622416695297,88784440
899978622416695297,92186819
899978622416695297,109071031
899978622416695297,109287731
899978622416695297,117501995
899978622416695297,171598736
899978622416695297,193794406
899978622416695297,202206694
899978622416695297,216881337
899978622416695297,217543151
899978622416695297,221162525
899978622416695297,224285242
899978622416695297,225921757
899978622416695297,233737858
899978622416695297,234128524
899978622416695297,234374703
899978622416695297,235217558
899978622416695297,236511574
899978622416695297,247334603
899978622416695297,264219447
899978622416695297,291756142
899978622416695297,296361085
899978622416695297,382791093
899978622416695297,515822213
899978622416695297,600463589
899978622416695297,946549322
899978622416695297,968650362
899978622416695297,1068481578
899978622416695297,1071402577
899978622416695297,1074480192
899978622416695297,1096059529
899978622416695297,1099199839
899978622416695297,2856787757
899978622416695297,2863210809
899978622416695297,2891210047
899978622416695297,2955485182
899978622416695297,2964174789
899978622416695297,816683274076614656
899978622416695297,941080085121175552
899978622416695297,983348251972816896
899978622416695297,803694179079458816
899978622416695297,1074518754
899978622416695297,1058520120
899978622416695297,811313565760163844
899978622416695297,293131808
899978622416695297,250188760
899978622416695297,29201047
899978622416695297,486694111
899978622416695297,242555999
899978622416695297,278124059
899978622416695297,249787913
899978622416695297,15324851
899978622416695297,242836537
899978622416695297,970207298
899978622416695297,476256944
899978622416695297,17494010
899978622416695297,941000686275387392
17494010,899978622416695297
17494010,22044727
17494010,803694179079458816
17494010,2964174789
17494010,941080085121175552
17494010,2167097881
17494010,946549322
17494010,811313565760163844
17494010,1058520120
17494010,1068481578
17494010,486694111
17494010,515822213
17494010,1262099252
17494010,382791093
17494010,236511574
17494010,21406834
17494010,970207298
17494010,19726613
17494010,1074518754
17494010,21269970
17494010,14845376
17494010,1099199839
17494010,18061669
17494010,476256944
2964174789,1080844782
2964174789,1078693601356509184
2964174789,278145569
2964174789,1080960924687704064
2964174789,1080870981877534720
2964174789,983348251972816896
2964174789,22044727
2964174789,816683274076614656
2964174789,15324851
2964174789,234128524
2964174789,2891210047
2964174789,2955485182
2964174789,11651202
2964174789,2863210809
2964174789,88784440
2964174789,217543151
2964174789,216881337
2964174789,202206694
2964174789,193794406
2964174789,171598736
2964174789,92186819
2964174789,109071031
2964174789,109287731
2964174789,117501995
2964174789,78403308
2964174789,76649729
2964174789,76456274
2964174789,75364211
2964174789,60828944
2964174789,43910797
2964174789,29442313
2964174789,29201047
2964174789,21406834
2964174789,21269970
2964174789,21157904
2964174789,21111098
2964174789,19726613
2964174789,18915145
2964174789,18695134
2964174789,18632666
2964174789,18061669
2964174789,17494010
2964174789,14845376
2964174789,13218102
2964174789,10615232
2964174789,7429102
2964174789,5558312
2964174789,221162525
2964174789,224285242
2964174789,225921757
2964174789,229966028
2964174789,233737858
2964174789,234374703
2964174789,235217558
2964174789,236511574
2964174789,242555999
2964174789,242836537
2964174789,247334603
2964174789,515822213
2964174789,486694111
2964174789,476256944
2964174789,382791093
2964174789,339822881
2964174789,296361085
2964174789,293131808
2964174789,291756142
2964174789,278124059
2964174789,264219447
2964174789,250188760
2964174789,249787913
2964174789,600463589
2964174789,968650362
2964174789,970207298
2964174789,1068481578
2964174789,1071402577
2964174789,1074480192
2964174789,1074518754
2964174789,1096059529
2964174789,1099199839
2964174789,1262099252
2964174789,2856787757
2964174789,2962923040
21157904,968650362
21157904,2964949642
21157904,7429102
21157904,216881337
21157904,816683274076614656
21157904,76456274
21157904,229966028
21157904,236511574
21157904,11651202
21157904,18695134
21157904,247334603
21157904,225921757
21157904,224285242
21157904,234374703
21157904,235217558
21157904,193794406
21157904,29201047
21157904,10615232
21157904,217543151
21157904,339822881
21157904,1096059529
21157904,600463589
21157904,476256944
21157904,109071031
21157904,117501995
21157904,293131808
21157904,1074518754
21157904,92186819
21157904,1262099252
21157904,1099199839
21157904,278124059
21157904,60828944
21157904,242555999
21157904,242836537
21157904,486694111
21157904,15324851
21157904,382791093
21157904,249787913
21157904,515822213
21157904,171598736
21157904,21111098
21157904,19726613
21157904,2863210809
21157904,18061669
21157904,2856787757
21157904,2891210047
21157904,2955485182
21157904,2962923040
21157904,1071402577
21157904,1074480192
21157904,88784440
21157904,264219447
21157904,76649729
21157904,233737858
21157904,202206694
21157904,291756142
21157904,296361085
21157904,5558312
21157904,221162525
21157904,75364211
21157904,18632666
21157904,2964174789
21157904,14845376
21157904,18915145
21157904,78403308
21157904,13218102
21157904,21269970
1048784496,983348251972816896
1048784496,382791093
1048784496,18061669
1048784496,88784440
1048784496,233737858
1048784496,5558312
1048784496,1096059529
1048784496,75364211
1048784496,21111098
1048784496,10615232
1048784496,2964174789
1048784496,600463589
1048784496,291756142
1048784496,19726613
1048784496,1071402577
1048784496,2891210047
1048784496,2964949642
1048784496,2856787757
1048784496,234374703
1048784496,18632666
1048784496,225921757
1048784496,1080870981877534720
1048784496,13218102
1048784496,78403308
1048784496,816683274076614656
1048784496,1078693601356509184
1048784496,264219447
1048784496,2863210809
1048784496,202206694
1048784496,2955485182
1048784496,193794406
1048784496,1080844782
1048784496,278145569
1048784496,235217558
1048784496,234128524
1048784496,968650362
1048784496,11651202
1048784496,217543151
1048784496,296361085
1048784496,18915145
1048784496,21269970
382791093,21406834
382791093,236511574
382791093,22044727
382791093,941000686275387392
382791093,983348251972816896
382791093,1078693601356509184
382791093,2964949642
382791093,1080870981877534720
382791093,1080960924687704064
382791093,278145569
382791093,811313565760163844
382791093,293131808
382791093,7429102
382791093,234128524
382791093,816683274076614656
382791093,1074518754
382791093,43910797
382791093,10615232
382791093,476256944
382791093,224285242
382791093,515822213
382791093,250188760
382791093,29201047
382791093,171598736
382791093,60828944
382791093,2964174789
382791093,235217558
382791093,88784440
382791093,2891210047
382791093,2856787757
382791093,2962923040
382791093,193794406
382791093,11651202
382791093,339822881
382791093,21111098
382791093,1099199839
382791093,2955485182
382791093,15324851
382791093,21157904
382791093,225921757
382791093,968650362
382791093,2863210809
382791093,221162525
382791093,233737858
382791093,216881337
382791093,291756142
382791093,229966028
382791093,76456274
382791093,217543151
382791093,1068481578
382791093,970207298
382791093,1071402577
382791093,78403308
382791093,18632666
382791093,1048784496
382791093,1074480192
382791093,1096059529
382791093,5558312
382791093,13218102
382791093,234374703
382791093,264219447
382791093,76649729
382791093,296361085
382791093,21269970
382791093,75364211
382791093,600463589
382791093,202206694
382791093,14845376
382791093,19726613
382791093,18915145
382791093,18061669
43910797,2167097881
43910797,1080870981877534720
43910797,1080960924687704064
43910797,2964949642
43910797,278145569
43910797,1048784496
43910797,1078693601356509184
43910797,1080844782
43910797,818554054309715969
43910797,899978622416695297
43910797,22044727
43910797,941080085121175552
43910797,941000686275387392
43910797,10615232
43910797,13218102
43910797,18137749
43910797,78403308
43910797,339822881
43910797,968650362
43910797,2856787757
43910797,2863210809
43910797,2891210047
43910797,2955485182
43910797,2962923040
43910797,2964174789
43910797,811313565760163844
43910797,816683274076614656
43910797,225921757
43910797,234128524
43910797,11651202
43910797,21157904
43910797,235217558
43910797,217543151
43910797,75364211
43910797,229966028
43910797,88784440
43910797,216881337
43910797,1071402577
43910797,18061669
43910797,1074480192
43910797,18632666
43910797,21111098
43910797,21269970
43910797,221162525
43910797,19726613
43910797,5558312
43910797,946549322
43910797,803694179079458816
43910797,76649729
43910797,233737858
43910797,296361085
43910797,202206694
43910797,291756142
43910797,264219447
43910797,382791093
43910797,1096059529
43910797,600463589
43910797,21406834
43910797,193794406
43910797,293131808
43910797,236511574
43910797,109287731
43910797,515822213
43910797,18695134
43910797,60828944
43910797,7429102
43910797,250188760
43910797,234374703
43910797,242836537
43910797,1068481578
43910797,1099199839
43910797,476256944
43910797,171598736
43910797,1058520120
43910797,1262099252
43910797,1074518754
43910797,92186819
43910797,970207298
43910797,247334603
43910797,486694111
43910797,224285242
43910797,117501995
43910797,109071031
43910797,249787913
43910797,15324851
43910797,242555999
43910797,17494010
43910797,278124059
43910797,18915145
43910797,76456274
43910797,29201047
43910797,29442313
18915145,247334603
18915145,29201047
18915145,117501995
18915145,242555999
18915145,1099199839
18915145,970207298
18915145,476256944
18915145,250188760
18915145,1078693601356509184
18915145,1080870981877534720
18915145,7429102
18915145,946549322
18915145,249787913
18915145,224285242
18915145,92186819
18915145,11651202
18915145,816683274076614656
18915145,236511574
18915145,60828944
18915145,811313565760163844
18915145,17494010
18915145,234374703
18915145,235217558
18915145,193794406
18915145,225921757
18915145,76456274
18915145,18695134
18915145,968650362
18915145,109071031
18915145,15324851
18915145,1068481578
18915145,216881337
18915145,43910797
18915145,14845376
18915145,19726613
18915145,2856787757
18915145,2863210809
18915145,2891210047
18915145,2955485182
18915145,2962923040
18915145,75364211
18915145,18632666
18915145,109287731
18915145,234128524
18915145,278145569
18915145,1048784496
18915145,2964949642
18915145,264219447
18915145,1071402577
18915145,1096059529
18915145,291756142
18915145,600463589
18915145,382791093
18915145,229966028
18915145,78403308
18915145,2964174789
18915145,21157904
18915145,5558312
18915145,339822881
18915145,88784440
18915145,1074480192
18915145,217543151
18915145,296361085
18915145,76649729
18915145,21111098
18915145,278124059
18915145,202206694
18915145,18061669
18915145,221162525
18915145,233737858
18915145,13218102
18915145,10615232
18915145,21269970
225921757,2167097881
225921757,941080085121175552
225921757,2964949642
225921757,816683274076614656
225921757,1262099252
225921757,22044727
225921757,811313565760163844
225921757,1080960924687704064
225921757,946549322
225921757,1048784496
225921757,21406834
225921757,515822213
225921757,1080844782
225921757,18137749
225921757,1058520120
225921757,818554054309715969
225921757,941000686275387392
225921757,1078693601356509184
225921757,1080870981877534720
225921757,1074480192
225921757,983348251972816896
225921757,171598736
225921757,224285242
225921757,278124059
225921757,242555999
225921757,2955485182
225921757,2962923040
225921757,2891210047
225921757,2964174789
225921757,2856787757
225921757,2863210809
225921757,968650362
225921757,476256944
225921757,92186819
225921757,486694111
225921757,15324851
225921757,17494010
225921757,249787913
225921757,1068481578
225921757,7429102
225921757,234374703
225921757,18695134
225921757,247334603
225921757,76456274
225921757,29442313
225921757,109071031
225921757,109287731
225921757,11651202
225921757,235217558
225921757,117501995
225921757,78403308
225921757,5558312
225921757,293131808
225921757,1074518754
225921757,75364211
225921757,18632666
225921757,242836537
225921757,221162525
225921757,339822881
225921757,229966028
225921757,21157904
225921757,233737858
225921757,296361085
225921757,10615232
225921757,13218102
225921757,88784440
225921757,216881337
225921757,250188760
225921757,19726613
225921757,1099199839
225921757,29201047
225921757,76649729
225921757,18061669
225921757,60828944
225921757,1096059529
225921757,600463589
225921757,291756142
225921757,264219447
225921757,382791093
225921757,43910797
225921757,21111098
225921757,1071402577
225921757,21269970
225921757,18915145
225921757,278145569
225921757,202206694
225921757,193794406
225921757,217543151
225921757,236511574
225921757,234128524
29201047,22044727
29201047,818554054309715969
29201047,1080844782
29201047,941080085121175552
29201047,941000686275387392
29201047,75364211
29201047,216881337
29201047,234128524
29201047,1058520120
29201047,2955485182
29201047,811313565760163844
29201047,816683274076614656
29201047,15324851
29201047,946549322
29201047,803694179079458816
29201047,18137749
29201047,14845376
29201047,18915145
29201047,7429102
29201047,2891210047
29201047,2962923040
29201047,2964174789
29201047,225921757
29201047,11651202
29201047,2863210809
29201047,2856787757
29201047,968650362
29201047,235217558
29201047,193794406
29201047,117501995
29201047,236511574
29201047,21269970
29201047,21157904
29201047,78403308
29201047,76649729
29201047,339822881
29201047,10615232
29201047,13218102
29201047,17494010
29201047,2167097881
29201047,217543151
29201047,1074480192
29201047,88784440
29201047,221162525
29201047,21111098
29201047,5558312
29201047,18632666
29201047,600463589
29201047,18061669
29201047,19726613
29201047,382791093
29201047,1096059529
29201047,291756142
29201047,233737858
29201047,202206694
29201047,296361085
29201047,264219447
29201047,1071402577
29201047,242555999
29201047,515822213
29201047,76456274
29201047,1262099252
29201047,29442313
29201047,486694111
29201047,293131808
29201047,18695134
29201047,21406834
29201047,234374703
29201047,242836537
29201047,109287731
29201047,1068481578
29201047,92186819
29201047,1099199839
29201047,476256944
29201047,247334603
29201047,171598736
29201047,249787913
29201047,109071031
29201047,43910797
29201047,278124059
29201047,224285242
29201047,1074518754
29201047,60828944
29201047,970207298
29201047,250188760
250188760,216881337
250188760,941000686275387392
250188760,515822213
250188760,811313565760163844
250188760,803694179079458816
250188760,1080844782
250188760,818554054309715969
250188760,970207298
250188760,21111098
250188760,1074518754
250188760,235217558
250188760,21406834
250188760,92186819
250188760,1068481578
250188760,946549322
250188760,109287731
250188760,224285242
250188760,247334603
250188760,15324851
250188760,18695134
250188760,117501995
250188760,60828944
250188760,7429102
250188760,236511574
250188760,78403308
250188760,18137749
250188760,43910797
250188760,233737858
250188760,19726613
250188760,76456274
250188760,249787913
250188760,193794406
250188760,109071031
250188760,234374703
250188760,21157904
250188760,21269970
250188760,5558312
250188760,18632666
250188760,75364211
250188760,1096059529
250188760,600463589
250188760,264219447
250188760,296361085
250188760,202206694
250188760,291756142
250188760,1071402577
250188760,382791093
250188760,221162525
250188760,486694111
250188760,171598736
250188760,242555999
250188760,242836537
250188760,1099199839
250188760,476256944
250188760,2167097881
250188760,293131808
250188760,278124059
250188760,29442313
250188760,1262099252
250188760,18061669
250188760,17494010
250188760,10615232
250188760,29201047
171598736,803694179079458816
171598736,22044727
171598736,1080844782
171598736,818554054309715969
171598736,941000686275387392
171598736,941080085121175552
171598736,18137749
171598736,234128524
171598736,946549322
171598736,816683274076614656
171598736,811313565760163844
171598736,1058520120
171598736,2167097881
171598736,10615232
171598736,11651202
171598736,14845376
171598736,18061669
171598736,18632666
171598736,18915145
171598736,21269970
171598736,21406834
171598736,88784440
171598736,193794406
171598736,216881337
171598736,225921757
171598736,229966028
171598736,235217558
171598736,236511574
171598736,339822881
171598736,382791093
171598736,486694111
171598736,515822213
171598736,968650362
171598736,1099199839
171598736,1262099252
171598736,2856787757
171598736,2863210809
171598736,2891210047
171598736,2955485182
171598736,2962923040
171598736,2964174789
171598736,13218102
171598736,21111098
171598736,291756142
171598736,76649729
171598736,233737858
171598736,5558312
171598736,75364211
171598736,264219447
171598736,217543151
171598736,600463589
171598736,21157904
171598736,476256944
171598736,1068481578
171598736,92186819
171598736,1074480192
171598736,1096059529
171598736,78403308
171598736,1074518754
171598736,1071402577
171598736,242555999
171598736,109287731
171598736,970207298
171598736,15324851
171598736,296361085
171598736,202206694
171598736,250188760
171598736,293131808
171598736,19726613
171598736,221162525
171598736,7429102
171598736,60828944
171598736,76456274
171598736,17494010
171598736,29442313
171598736,29201047
171598736,18695134
171598736,234374703
171598736,242836537
171598736,247334603
171598736,249787913
171598736,109071031
171598736,117501995
171598736,43910797
171598736,278124059
171598736,224285242
221162525,250188760
221162525,816683274076614656
221162525,21111098
221162525,1096059529
221162525,2863210809
221162525,236511574
221162525,76456274
221162525,1074518754
221162525,1068481578
221162525,117501995
221162525,1099199839
221162525,1262099252
221162525,92186819
221162525,43910797
221162525,109071031
221162525,15324851
221162525,18695134
221162525,476256944
221162525,242555999
221162525,242836537
221162525,486694111
221162525,2962923040
221162525,217543151
221162525,225921757
221162525,235217558
221162525,2964174789
221162525,2856787757
221162525,2955485182
221162525,224285242
221162525,11651202
221162525,968650362
221162525,382791093
221162525,18137749
221162525,234374703
221162525,339822881
221162525,14845376
221162525,21157904
221162525,229966028
221162525,19726613
221162525,21269970
221162525,5558312
221162525,291756142
221162525,109287731
221162525,18061669
221162525,600463589
221162525,78403308
221162525,18632666
221162525,75364211
221162525,293131808
221162525,249787913
221162525,296361085
221162525,202206694
221162525,18915145
221162525,278145569
221162525,193794406
221162525,171598736
221162525,88784440
221162525,233737858
221162525,216881337
221162525,13218102
221162525,264219447
221162525,247334603
221162525,76649729
221162525,10615232
242555999,1080844782
242555999,22044727
242555999,941080085121175552
242555999,941000686275387392
242555999,13218102
242555999,2891210047
242555999,515822213
242555999,816683274076614656
242555999,2863210809
242555999,2167097881
242555999,10615232
242555999,811313565760163844
242555999,1058520120
242555999,7429102
242555999,19726613
242555999,18061669
242555999,803694179079458816
242555999,946549322
242555999,236511574
242555999,217543151
242555999,296361085
242555999,202206694
242555999,291756142
242555999,1096059529
242555999,600463589
242555999,75364211
242555999,264219447
242555999,117501995
242555999,78403308
242555999,92186819
242555999,1099199839
242555999,250188760
242555999,76456274
242555999,234374703
242555999,1068481578
242555999,1262099252
242555999,970207298
242555999,1074518754
242555999,171598736
242555999,21406834
242555999,18137749
242555999,293131808
242555999,486694111
242555999,476256944
242555999,224285242
242555999,109287731
242555999,109071031
242555999,247334603
242555999,29201047
242555999,18695134
242555999,278124059
242555999,242836537
242555999,29442313
242555999,43910797
242555999,15324851
242555999,17494010
242555999,249787913
242555999,60828944
486694111,515822213
486694111,293131808
486694111,278124059
486694111,1068481578
486694111,1099199839
486694111,236511574
486694111,19726613
486694111,234374703
486694111,1058520120
486694111,941080085121175552
486694111,250188760
486694111,109287731
486694111,92186819
486694111,970207298
486694111,109071031
486694111,7429102
486694111,21157904
486694111,17494010
486694111,21406834
486694111,76456274
486694111,43910797
486694111,21111098
486694111,600463589
486694111,242555999
14845376,1074480192
14845376,78403308
14845376,233737858
14845376,221162525
14845376,18915145
14845376,202206694
14845376,296361085
14845376,75364211
14845376,264219447
14845376,339822881
14845376,18632666
14845376,382791093
14845376,600463589
14845376,5558312
14845376,21157904
14845376,278145569
14845376,76649729
14845376,217543151
14845376,21269970
14845376,88784440
14845376,216881337
14845376,19726613
14845376,13218102
14845376,10615232
14845376,18061669
14845376,21111098
217543151,983348251972816896
217543151,941000686275387392
217543151,1080870981877534720
217543151,1078693601356509184
217543151,22044727
217543151,811313565760163844
217543151,941080085121175552
217543151,816683274076614656
217543151,2167097881
217543151,1080844782
217543151,2964174789
217543151,2891210047
217543151,2856787757
217543151,1262099252
217543151,515822213
217543151,236511574
217543151,235217558
217543151,21406834
217543151,2955485182
217543151,2962923040
217543151,968650362
217543151,2863210809
217543151,242836537
217543151,476256944
217543151,293131808
217543151,250188760
217543151,247334603
217543151,486694111
217543151,17494010
217543151,249787913
217543151,76456274
217543151,117501995
217543151,18695134
217543151,109071031
217543151,29442313
217543151,43910797
217543151,171598736
217543151,242555999
217543151,60828944
217543151,109287731
217543151,7429102
217543151,224285242
217543151,234374703
217543151,15324851
217543151,278124059
217543151,1074518754
217543151,92186819
217543151,1099199839
217543151,1068481578
217543151,970207298
217543151,29201047
217543151,382791093
217543151,11651202
217543151,1096059529
217543151,76649729
217543151,339822881
217543151,600463589
217543151,216881337
217543151,233737858
217543151,21157904
217543151,78403308
217543151,264219447
217543151,291756142
217543151,221162525
217543151,18061669
217543151,21111098
217543151,75364211
217543151,18915145
217543151,1071402577
217543151,202206694
217543151,1074480192
217543151,296361085
217543151,88784440
217543151,14845376
217543151,19726613
217543151,278145569
217543151,193794406
217543151,18632666
217543151,10615232
217543151,13218102
217543151,234128524
217543151,5558312
217543151,21269970
217543151,229966028
217543151,225921757
2955485182,941080085121175552
2955485182,1080870981877534720
2955485182,983348251972816896
2955485182,941000686275387392
2955485182,1080960924687704064
2955485182,1078693601356509184
2955485182,2964949642
2955485182,818554054309715969
2955485182,1080844782
2955485182,278145569
2955485182,1048784496
2955485182,486694111
2955485182,816683274076614656
2955485182,234128524
2955485182,21406834
2955485182,1099199839
2955485182,7429102
2955485182,43910797
2955485182,60828944
2955485182,92186819
2955485182,109071031
2955485182,224285242
2955485182,242836537
2955485182,242555999
2955485182,278124059
2955485182,250188760
2955485182,17494010
2955485182,29201047
2955485182,76456274
2955485182,476256944
2955485182,109287731
2955485182,117501995
2955485182,247334603
2955485182,293131808
2955485182,1074518754
2955485182,1262099252
2955485182,236511574
2955485182,171598736
2955485182,1068481578
2955485182,14845376
2955485182,18632666
2955485182,217543151
2955485182,221162525
2955485182,19726613
2955485182,235217558
2955485182,216881337
2955485182,229966028
2955485182,225921757
2955485182,1074480192
2955485182,515822213
2955485182,2856787757
2955485182,2962923040
2955485182,291756142
2955485182,234374703
2955485182,968650362
2955485182,78403308
2955485182,11651202
2955485182,1096059529
2955485182,5558312
2955485182,21111098
2955485182,2863210809
2955485182,600463589
2955485182,2891210047
2955485182,2964174789
2955485182,18061669
2955485182,233737858
2955485182,382791093
2955485182,202206694
2955485182,75364211
2955485182,264219447
2955485182,18915145
2955485182,21157904
2955485182,21269970
2955485182,13218102
2955485182,88784440
2955485182,10615232
2955485182,193794406
2955485182,76649729
2955485182,1071402577
2955485182,339822881
2955485182,296361085
296361085,21111098
296361085,1048784496
296361085,983348251972816896
296361085,5558312
296361085,291756142
296361085,382791093
296361085,1080870981877534720
296361085,225921757
296361085,234128524
296361085,2964174789
296361085,2863210809
296361085,2891210047
296361085,2856787757
296361085,18061669
296361085,968650362
296361085,235217558
296361085,2955485182
296361085,339822881
296361085,1071402577
296361085,1074480192
296361085,1096059529
296361085,217543151
296361085,19726613
296361085,216881337
296361085,229966028
296361085,233737858
296361085,221162525
